COD_DANE;NOMBRE_INSTITUCION;CORREO_INSTITUCIONAL;DIRECCION;SEDE_PRINCIPAL;COD_SEDE_PRINCIPAL;LONGITUD;LATITUD;ESTADO;ID_DEPARTAMENTO;DEPARTAMENTO;ID_MUNICIPIO;MUNICIPIO;CALENDARIO;NATURALEZA;SECTOR;ZONA;JORNADA;NIVEL;TELEFONO;TIPO_TELEFONO;FUENTE_COORDENADAS;CONFIA_GEO
205761000480;CENTRO EDUCATIVO RUR LA MIRANDA;;VDA LLANO DE MIRANDA;S;205761000480;-75,75443094;6,516188884;ACTIVA;05;ANTIOQUIA;05761;SOPETR¡N;A;OFICIAL;OFICIAL;RURAL;COMPLETA;EDUCACI”N B¡SICA SECUNDARIA;;;SECRETARIAS;MEDIO
205761000528;CENTRO EDUCATIVO RUR FILO DEL MEDIO;;VDA FILO DEL MEDIO;S;205761000528;-75,688889;6,553056;ACTIVA;05;ANTIOQUIA;05761;SOPETR¡N;A;OFICIAL;OFICIAL;RURAL;COMPLETA;EDUCACI”N B¡SICA PRIMARIA;;;SECRETARIAS;MEDIO
205761000625;CENTRO EDUCATIVO RUR LOS ALMENDROS;;VDA LOS ALMENDROS;S;205761000625;-75,80781461;6,508716801;ACTIVA;05;ANTIOQUIA;05761;SOPETR¡N;A;OFICIAL;OFICIAL;RURAL;COMPLETA;EDUCACI”N B¡SICA SECUNDARIA;;;SECRETARIAS;MEDIO
205789000019;CENTRO EDUCATIVO RUR ISABELITA PATI—O;;VDA EL RAYO;S;205789000019;-75,68480736;5,675565411;ACTIVA;05;ANTIOQUIA;05789;T¡MESIS;A;OFICIAL;OFICIAL;RURAL;COMPLETA;EDUCACI”N MEDIA;8494096;FIJO;SECRETARIAS;MEDIO
205789000035;CENTRO EDUCATIVO RUR SAN ISIDRO;PAULINA5541@LATINMAIL.COM;VDA SAN ISIDRO;S;205789000035;-75,69621928;5,689475683;ACTIVA;05;ANTIOQUIA;05789;T¡MESIS;A;OFICIAL;OFICIAL;RURAL;UNICA;EDUCACI”N MEDIA;8494924;FIJO;MINTIC;ALTO
205789000043;CENTRO EDUCATIVO RUR SAN LUIS;;CAS SAN LUIS;S;205789000043;-75,72169817;5,683746702;ACTIVA;05;ANTIOQUIA;05789;T¡MESIS;A;OFICIAL;OFICIAL;RURAL;UNICA;EDUCACI”N B¡SICA PRIMARIA;8494334;FIJO;SECRETARIAS;MEDIO
205789000051;ESCUELA RUR LA ALACENA;;VDA LA ALACENA;S;205789000051;-75,72576876;5,710130166;ACTIVA;05;ANTIOQUIA;05789;T¡MESIS;A;OFICIAL;OFICIAL;RURAL;UNICA;EDUCACI”N MEDIA;8494806;FIJO;MINTIC;ALTO
205789000060;CENTRO EDUCATIVO RUR LA ARGENTINA;;VDA LA ARGENTINA;S;205789000060;-75,7076038;5,623604755;ACTIVA;05;ANTIOQUIA;05789;T¡MESIS;A;OFICIAL;OFICIAL;RURAL;;EDUCACI”N MEDIA;8494924;FIJO;SECRETARIAS;MEDIO
205789000078;CENTRO EDUCATIVO RUR LA MESA;;VDA LA MESA;S;205789000078;-75,71007151;5,685764183;ACTIVA;05;ANTIOQUIA;05789;T¡MESIS;A;OFICIAL;OFICIAL;RURAL;UNICA;EDUCACI”N B¡SICA PRIMARIA;8495134;FIJO;SECRETARIAS;MEDIO
205789000094;CENTRO EDUCATIVO RUR LA OCULTA;;VDA LA OCULTA;S;205789000094;-75,673056;5,763889;ACTIVA;05;ANTIOQUIA;05789;T¡MESIS;A;OFICIAL;OFICIAL;RURAL;COMPLETA;EDUCACI”N B¡SICA SECUNDARIA;8494096;FIJO;MINTIC;ALTO
205789000108;CENTRO EDUCATIVO RUR LA VIRGEN;PAULINA5541@LATINMAIL.COM;VDA LA VIRGEN;S;205789000108;-75,686111;5,751667;ACTIVA;05;ANTIOQUIA;05789;T¡MESIS;A;OFICIAL;OFICIAL;RURAL;COMPLETA;EDUCACI”N B¡SICA SECUNDARIA;8494924;FIJO;MINTIC;ALTO
205789000132;CENTRO EDUCATIVO RUR OTRABANDA;;CAS OTRABANDA;S;205789000132;-75,721389;5,654444;ACTIVA;05;ANTIOQUIA;05789;T¡MESIS;A;OFICIAL;OFICIAL;RURAL;UNICA;EDUCACI”N B¡SICA PRIMARIA;8494929;FIJO;SECRETARIAS;MEDIO
205789000141;CENTRO EDUCATIVO RUR PESCADERO;PAULINA5541@LATIN.MAIL.COM;VDA PESCADERO;S;205789000141;-75,669082;5,69098331;ACTIVA;05;ANTIOQUIA;05789;T¡MESIS;A;OFICIAL;OFICIAL;RURAL;COMPLETA;EDUCACI”N B¡SICA PRIMARIA;8494924;FIJO;MINTIC;ALTO
205789000167;CENTRO EDUCATIVO RUR LA BETANIA;;VDA LA BETANIA;S;205789000167;-75,70209902;5,754605148;ACTIVA;05;ANTIOQUIA;05789;T¡MESIS;A;OFICIAL;OFICIAL;RURAL;;EDUCACI”N B¡SICA SECUNDARIA;8494924;FIJO;SECRETARIAS;MEDIO
205789000175;CENTRO EDUCATIVO RUR COROZAL;;VDA COROZAL;S;205789000175;-75,67743682;5,652198066;ACTIVA;05;ANTIOQUIA;05789;T¡MESIS;A;OFICIAL;OFICIAL;RURAL;;EDUCACI”N B¡SICA PRIMARIA;8494924;FIJO;SECRETARIAS;MEDIO
205789000183;CENTRO EDUCATIVO RUR CEDE—O;;VDA CEDE—O;S;205789000183;-75,693611;5,616944;ACTIVA;05;ANTIOQUIA;05789;T¡MESIS;A;OFICIAL;OFICIAL;RURAL;;EDUCACI”N B¡SICA PRIMARIA;8494924;FIJO;SECRETARIAS;MEDIO
205789000213;CENTRO EDUCATIVO RUR RIO CLARO;;VDA RIO CLARO;S;205789000213;-75,70811035;5,651977241;ACTIVA;05;ANTIOQUIA;05789;T¡MESIS;A;OFICIAL;OFICIAL;RURAL;UNICA;EDUCACI”N B¡SICA PRIMARIA;8495906;FIJO;SECRETARIAS;MEDIO
205789000221;ESCUELA RUR EL TABOR;;VDA EL TABOR;S;205789000221;-75,69953606;5,7063611;ACTIVA;05;ANTIOQUIA;05789;T¡MESIS;A;OFICIAL;OFICIAL;RURAL;COMPLETA;EDUCACI”N B¡SICA PRIMARIA;;;MINTIC;ALTO
205789000248;INSTITUCION RURAL SANTIAGO ANGEL SANTAMARIA;;CORREG EL PALERMO;S;205789000248;-75,6953147;5,733649139;ACTIVA;05;ANTIOQUIA;05789;T¡MESIS;A;OFICIAL;OFICIAL;RURAL;COMPLETA;EDUCACI”N MEDIA;8486059;FIJO;MINTIC;ALTO
205789000264;CENTRO EDUCATIVO RUR SAN PEDRO;;VDA SAN PEDRO;S;205789000264;-75,69635259;5,644980542;ACTIVA;05;ANTIOQUIA;05789;T¡MESIS;A;OFICIAL;OFICIAL;RURAL;;EDUCACI”N B¡SICA PRIMARIA;8494924;FIJO;SECRETARIAS;MEDIO
205789000311;CENTRO EDUCATIVO RUR STA TERESA;PAULINA5541@LATINMAIL.COM;IPD STA TERESA;S;205789000311;-75,69682233;5,740885746;ACTIVA;05;ANTIOQUIA;05789;T¡MESIS;A;OFICIAL;OFICIAL;RURAL;COMPLETA;EDUCACI”N MEDIA;8494924;FIJO;MINTIC;ALTO
105789000278;INSTITUCION AGRICOLA;;CR ROBLEDO B. STA ANA;N;205789000370;-75,716944;5,665833;ACTIVA;05;ANTIOQUIA;05789;T¡MESIS;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACI”N MEDIA;8495815;FIJO;SECRETARIAS;MEDIO
205789000370;ESCUELA URB VICTOR MANUEL OROZCO GOMEZ;;B. STA ANA;S;205789000370;-75,71561895;5,669599922;ACTIVA;05;ANTIOQUIA;05789;T¡MESIS;A;OFICIAL;OFICIAL;RURAL;UNICA;EDUCACI”N MEDIA;8495815;FIJO;SECRETARIAS;MEDIO
205789000388;CENTRO EDUCATIVO RUR JOAQUINA MONTOYA;;VDA EL HACHA;S;205789000388;-75,71369697;5,703611533;ACTIVA;05;ANTIOQUIA;05789;T¡MESIS;A;OFICIAL;OFICIAL;RURAL;UNICA;EDUCACI”N B¡SICA PRIMARIA;8494806;FIJO;SECRETARIAS;MEDIO
205789000400;CENTRO EDUCATIVO RUR PIO XII;;CAS NUDILLALES;S;205789000400;-75,690278;5,632778;ACTIVA;05;ANTIOQUIA;05789;T¡MESIS;A;OFICIAL;OFICIAL;RURAL;;EDUCACI”N B¡SICA PRIMARIA;8494924;FIJO;SECRETARIAS;MEDIO
205789000418;CENTRO EDUCATIVO RUR RIO FRIO;;VDA RIO FRIO;S;205789000418;-75,7440054;5,707263819;ACTIVA;05;ANTIOQUIA;05789;T¡MESIS;A;OFICIAL;OFICIAL;RURAL;UNICA;EDUCACI”N MEDIA;8494096;FIJO;SECRETARIAS;MEDIO
205789000434;CENTRO EDUCATIVO RUR EL ENCANTO;;VDA EL ENCANTO;S;205789000434;-75,70194144;5,671352722;ACTIVA;05;ANTIOQUIA;05789;T¡MESIS;A;OFICIAL;OFICIAL;RURAL;UNICA;EDUCACI”N B¡SICA PRIMARIA;8495976;FIJO;SECRETARIAS;MEDIO
205789000442;CENTRO EDUCATIVO RUR TERESITA OBANDO C;;VDA LA FLORIDA;S;205789000442;-75,70103079;5,611960853;ACTIVA;05;ANTIOQUIA;05789;T¡MESIS;A;OFICIAL;OFICIAL;RURAL;;EDUCACI”N MEDIA;8494924;FIJO;SECRETARIAS;MEDIO
205789000451;CENTRO EDUCATIVO RUR GUAYABAL;;VDA GUAYABAL;S;205789000451;-75,68350784;5,610963861;ACTIVA;05;ANTIOQUIA;05789;T¡MESIS;A;OFICIAL;OFICIAL;RURAL;;EDUCACI”N MEDIA;8494924;FIJO;SECRETARIAS;MEDIO
205789000485;CENTRO EDUCATIVO RUR EL LIBANO;;VDA EL LIBANO;S;205789000485;-75,67541403;5,714502283;ACTIVA;05;ANTIOQUIA;05789;T¡MESIS;A;OFICIAL;OFICIAL;RURAL;COMPLETA;EDUCACI”N B¡SICA PRIMARIA;8494096;FIJO;MINTIC;ALTO
205789000493;CENTRO EDUCATIVO RUR EL TACON;;VDA EL TACON;S;205789000493;-75,77778187;5,670328827;ACTIVA;05;ANTIOQUIA;05789;T¡MESIS;A;OFICIAL;OFICIAL;RURAL;UNICA;EDUCACI”N B¡SICA PRIMARIA;8494924;FIJO;SECRETARIAS;MEDIO
205789000523;CENTRO EDUCATIVO RUR TRAVESIAS;;VDA TRAVESIAS;S;205789000523;-75,68323232;5,585943693;ACTIVA;05;ANTIOQUIA;05789;T¡MESIS;A;OFICIAL;OFICIAL;RURAL;;EDUCACI”N B¡SICA PRIMARIA;;;SECRETARIAS;MEDIO
205789000591;COLEGIO SAN PABLO;;CORREG SAN PABLO;S;205789000591;-75,68234912;5,604897837;ACTIVA;05;ANTIOQUIA;05789;T¡MESIS;A;OFICIAL;OFICIAL;RURAL;;EDUCACI”N MEDIA;8220534;FIJO;SECRETARIAS;MEDIO
205789000621;CENTRO EDUCATIVO RUR LA LIBORIANA;;VDA LA LIBORIANA;S;205789000621;-75,7203413;5,622687829;ACTIVA;05;ANTIOQUIA;05789;T¡MESIS;A;OFICIAL;OFICIAL;RURAL;;EDUCACI”N B¡SICA PRIMARIA;8494924;FIJO;SECRETARIAS;MEDIO
205789000655;LA MATILDE;;VDA LA MATILDE;S;205789000655;-75,71408779;5,642772144;ACTIVA;05;ANTIOQUIA;05789;T¡MESIS;A;OFICIAL;OFICIAL;RURAL;UNICA;EDUCACI”N B¡SICA PRIMARIA;8494924;FIJO;SECRETARIAS;MEDIO
205789000680;CENTRO EDUCATIVO RUR LA MIRLA;;VDA LA MIRLA;S;205789000680;-75,67754454;5,632662421;ACTIVA;05;ANTIOQUIA;05789;T¡MESIS;A;OFICIAL;OFICIAL;RURAL;;EDUCACI”N B¡SICA PRIMARIA;8495541;FIJO;SECRETARIAS;MEDIO
205789000736;CENTRO EDUCATIVO INDIG MIGUEL CERTIGA;;VDA LA MIRLA;S;205789000736;-75,67631861;5,638819433;ACTIVA;05;ANTIOQUIA;05789;T¡MESIS;A;OFICIAL;OFICIAL;RURAL;;EDUCACI”N B¡SICA PRIMARIA;8494924;FIJO;MINTIC;ALTO
205790000227;ESCUELA EL NUEVE;;VDA EL NUEVE;N;205790000235;0;0;ACTIVA;05;ANTIOQUIA;05790;TARAZ¡;A;OFICIAL;OFICIAL;RURAL;COMPLETA;EDUCACI”N B¡SICA PRIMARIA;8308059;FIJO;SIN COORDENADAS;BAJO
205790000235;COLEGIO LA INMACULADA;;CORREG EL DOCE;S;205790000235;-75,30775543;7,444543834;ACTIVA;05;ANTIOQUIA;05790;TARAZ¡;A;OFICIAL;OFICIAL;RURAL;COMPLETA;EDUCACI”N MEDIA;8308059;FIJO;MINTIC;ALTO
205790000316;ESCUELA EL CINCO;;KM EL CINCO;N;205790000235;-75,339722;7,490833;ACTIVA;05;ANTIOQUIA;05790;TARAZ¡;A;OFICIAL;OFICIAL;RURAL;COMPLETA;EDUCACI”N B¡SICA PRIMARIA;8308059;FIJO;SECRETARIAS;MEDIO
205790800011;SEDE PUQUI;;CORREGIMIENTO EL DOCE VD PUQUI;N;205790000235;0;0;ACTIVA;05;ANTIOQUIA;05790;TARAZ¡;A;OFICIAL;OFICIAL;RURAL;COMPLETA;EDUCACI”N B¡SICA PRIMARIA;3147923322;CELULAR;SIN COORDENADAS;BAJO
205790000243;CENTRO EDUCATIVO RUR PTO ANTIOQUIA;;CORREG PTO ANTIOQUIA;S;205790000243;-75,34113757;7,53659386;ACTIVA;05;ANTIOQUIA;05790;TARAZ¡;A;OFICIAL;OFICIAL;RURAL;;EDUCACI”N B¡SICA PRIMARIA;;;MINTIC;ALTO
205790000251;CENTRO EDUCATIVO RUR CARLOS ARTURO QUINTERO;;VDA LAS DELICIAS;S;205790000251;0;0;ACTIVA;05;ANTIOQUIA;05790;TARAZ¡;A;OFICIAL;OFICIAL;RURAL;;EDUCACI”N MEDIA;8308648;FIJO;SIN COORDENADAS;BAJO
205790000260;CENTRO EDUCATIVO RURAL TARAZA NORTE;;VDA RANCHO VIEJO;S;205790000260;-75,46189377;7,62541121;ACTIVA;05;ANTIOQUIA;05790;TARAZ¡;A;OFICIAL;OFICIAL;RURAL;COMPLETA;EDUCACI”N B¡SICA PRIMARIA;8308670;FIJO;SECRETARIAS;MEDIO
205790000332;CENTRO EDUCATIVO RUR MONTENEGRO;;CORREG BARRO BLANCO;S;205790000332;-75,26285307;7,473801074;ACTIVA;05;ANTIOQUIA;05790;TARAZ¡;A;OFICIAL;OFICIAL;RURAL;COMPLETA;EDUCACI”N MEDIA;8309205;FIJO;SECRETARIAS;MEDIO
205790000448;CENTRO EDUCATIVO RUR EL GUAIMARO;;VDA EL GUAIMARO;S;205790000448;-75,49320694;7,571966531;ACTIVA;05;ANTIOQUIA;05790;TARAZ¡;A;OFICIAL;OFICIAL;RURAL;COMPLETA;EDUCACI”N MEDIA;;;MINTIC;ALTO
205790000588;CENTRO EDUCATIVO RUR LOS ANGELES;;VDA LA PRIMAVERA;S;205790000588;-75,49704027;7,666247683;ACTIVA;05;ANTIOQUIA;05790;TARAZ¡;A;OFICIAL;OFICIAL;RURAL;COMPLETA;EDUCACI”N B¡SICA PRIMARIA;8365888;FIJO;SECRETARIAS;MEDIO
205790000596;CENTRO EDUCATIVO RURAL INDIGENISTA JAIDEZAVI;;VDA LA CABA—A;S;205790000596;0;0;ACTIVA;05;ANTIOQUIA;05790;TARAZ¡;A;OFICIAL;OFICIAL;RURAL;COMPLETA;CLEI;;;SIN COORDENADAS;BAJO
205790000600;CENTRO EDUCATIVO RUR QUINTERON;;VDA LA ILUSION;S;205790000600;-75,540833;7,660833;ACTIVA;05;ANTIOQUIA;05790;TARAZ¡;A;OFICIAL;OFICIAL;RURAL;COMPLETA;EDUCACI”N B¡SICA PRIMARIA;8365888;FIJO;SECRETARIAS;MEDIO
205790000642;CENTRO EDUCATIVO RUR LA ESPERANZA;IELASPALMAS@HOTMAIL.COM;VDA LA ESPERANZA;S;205790000642;-75,52292162;7,70584848;ACTIVA;05;ANTIOQUIA;05790;TARAZ¡;A;OFICIAL;OFICIAL;RURAL;COMPLETA;EDUCACI”N B¡SICA SECUNDARIA;8365888;FIJO;SECRETARIAS;MEDIO
205790000685;CENTRO EDUCATIVO RUR BATATALITO;;VDA BATATALITO;S;205790000685;0;0;ACTIVA;05;ANTIOQUIA;05790;TARAZ¡;A;OFICIAL;OFICIAL;RURAL;COMPLETA;EDUCACI”N B¡SICA PRIMARIA;;;SIN COORDENADAS;BAJO
205790000693;CENTRO EDUCATIVO RUR LAS ACACIAS;;VDA LAS ACACIAS;S;205790000693;0;0;ACTIVA;05;ANTIOQUIA;05790;TARAZ¡;A;OFICIAL;OFICIAL;RURAL;;EDUCACI”N B¡SICA PRIMARIA;8344804;FIJO;SIN COORDENADAS;BAJO
205790000774;CENTRO EDUCATIVO RUR LA PALMERA;;VDA STA CLARA;S;205790000774;-75,502778;7,714722;ACTIVA;05;ANTIOQUIA;05790;TARAZ¡;A;OFICIAL;OFICIAL;RURAL;COMPLETA;EDUCACI”N B¡SICA SECUNDARIA;;;SECRETARIAS;MEDIO
205790000791;CENTRO EDUCATIVO RUR EL TAHAMI;;VDA EL TAHAMI;S;205790000791;-75,241111;7,285556;ACTIVA;05;ANTIOQUIA;05790;TARAZ¡;A;OFICIAL;OFICIAL;RURAL;;EDUCACI”N B¡SICA PRIMARIA;;;MINTIC;ALTO
205790000855;CENTRO EDUCATIVO RUR VISTA HERMOSA;;VDA VISTA HERMOSA;S;205790000855;0;0;ACTIVA;05;ANTIOQUIA;05790;TARAZ¡;A;OFICIAL;OFICIAL;RURAL;COMPLETA;EDUCACI”N B¡SICA PRIMARIA;;;SIN COORDENADAS;BAJO
205790000928;CENTRO EDUCATIVO RUR PECORALIA;;VDA PECORALIA;S;205790000928;-75,460833;7,702222;ACTIVA;05;ANTIOQUIA;05790;TARAZ¡;A;OFICIAL;OFICIAL;RURAL;COMPLETA;EDUCACI”N B¡SICA PRIMARIA;;;SECRETARIAS;MEDIO
205790000936;CENTRO EDUCATIVO RUR LA PIPIOLA;;VDA LA PIPIOLA;S;205790000936;0;0;ACTIVA;05;ANTIOQUIA;05790;TARAZ¡;A;OFICIAL;OFICIAL;RURAL;;EDUCACI”N B¡SICA PRIMARIA;;;SIN COORDENADAS;BAJO
205790000979;CENTRO EDUCATIVO RUR STA CLARA;;VDA STA CLARA;S;205790000979;-75,497222;7,718056;ACTIVA;05;ANTIOQUIA;05790;TARAZ¡;A;OFICIAL;OFICIAL;RURAL;COMPLETA;EDUCACI”N B¡SICA PRIMARIA;8365888;FIJO;SECRETARIAS;MEDIO
205790000995;CENTRO EDUCATIVO RUR DORADAS ALTAS;;VDA DORADAS ALTAS;S;205790000995;-75,269167;7,325556;ACTIVA;05;ANTIOQUIA;05790;TARAZ¡;A;OFICIAL;OFICIAL;RURAL;;EDUCACI”N B¡SICA PRIMARIA;;;MINTIC;ALTO
205790001037;CENTRO EDUCATIVO RUR POTRERO LARGO;;VDA POTRERO LARGO;S;205790001037;-75,22969333;7,428778011;ACTIVA;05;ANTIOQUIA;05790;TARAZ¡;A;OFICIAL;OFICIAL;RURAL;COMPLETA;EDUCACI”N B¡SICA PRIMARIA;;;SECRETARIAS;MEDIO
205790001088;INSTITUCION EDUCATIVA LA CAUCANA;;CORREG LA CAUCANA;S;205790001088;-75,52155822;7,641740893;ACTIVA;05;ANTIOQUIA;05790;TARAZ¡;A;OFICIAL;OFICIAL;RURAL;COMPLETA;EDUCACI”N MEDIA;8308107;FIJO;MINTIC;ALTO
205790001096;CENTRO EDUCATIVO RUR EL TAMACO;;VDA EL TAMACO;S;205790001096;-75,315833;7,521389;ACTIVA;05;ANTIOQUIA;05790;TARAZ¡;A;OFICIAL;OFICIAL;RURAL;;EDUCACI”N B¡SICA PRIMARIA;;;MINTIC;ALTO
205790001142;CENTRO EDUCATIVO RUR SAN ANTONIO;;VDA SAN ANTONIO;S;205790001142;-75,388918;7,583044;ACTIVA;05;ANTIOQUIA;05790;TARAZ¡;A;OFICIAL;OFICIAL;RURAL;COMPLETA;EDUCACI”N MEDIA;8308670;FIJO;MINTIC;ALTO
205790001151;CENTRO EDUCATIVO RUR EL TRES;;VDA EL TRES;S;205790001151;0;0;ACTIVA;05;ANTIOQUIA;05790;TARAZ¡;A;OFICIAL;OFICIAL;RURAL;;EDUCACI”N B¡SICA PRIMARIA;8365888;FIJO;SIN COORDENADAS;BAJO
205792000054;CENTRO EDUCATIVO RUR LA LINDA;;VDA LA LINDA;S;205792000054;-75,832115;5,84322389;ACTIVA;05;ANTIOQUIA;05792;TARSO;A;OFICIAL;OFICIAL;RURAL;COMPLETA;EDUCACI”N B¡SICA SECUNDARIA;;;MINTIC;ALTO
205792000062;CENTRO EDUCATIVO RUR JESUS ANIBAL GOMEZ;;VDA TACAMOCHO;S;205792000062;-75,83008754;5,853843901;ACTIVA;05;ANTIOQUIA;05792;TARSO;A;OFICIAL;OFICIAL;RURAL;COMPLETA;EDUCACI”N B¡SICA SECUNDARIA;8458094;FIJO;MINTIC;ALTO
205792000071;CENTRO EDUCATIVO RUR CASCABEL;;VDA CASCABEL;S;205792000071;-75,85816592;5,848067102;ACTIVA;05;ANTIOQUIA;05792;TARSO;A;OFICIAL;OFICIAL;RURAL;COMPLETA;EDUCACI”N B¡SICA PRIMARIA;;;SECRETARIAS;MEDIO
205792000119;CENTRO EDUCATIVO RUR EL MORRON;;CAS MORRON;S;205792000119;-75,87532705;5,855182348;ACTIVA;05;ANTIOQUIA;05792;TARSO;A;OFICIAL;OFICIAL;RURAL;COMPLETA;EDUCACI”N B¡SICA SECUNDARIA;;;SECRETARIAS;MEDIO
205792000151;CENTRO EDUCATIVO RUR PATIO BONITO;;VDA PATIO BONITO;S;205792000151;-75,81579217;5,881535759;ACTIVA;05;ANTIOQUIA;05792;TARSO;A;OFICIAL;OFICIAL;RURAL;COMPLETA;EDUCACI”N B¡SICA PRIMARIA;;;SECRETARIAS;MEDIO
205792000160;CENTRO EDUCATIVO RUR LA ARBOLEDA;;VDA LA ARBOLEDA;S;205792000160;-75,84674334;5,833624847;ACTIVA;05;ANTIOQUIA;05792;TARSO;A;OFICIAL;OFICIAL;RURAL;COMPLETA;EDUCACI”N B¡SICA SECUNDARIA;8458541;FIJO;MINTIC;ALTO
205792000186;CENTRO EDUCATIVO RUR CHAGUANY;;VDA CHAGUANY;S;205792000186;-75,86487256;5,883753753;ACTIVA;05;ANTIOQUIA;05792;TARSO;A;OFICIAL;OFICIAL;RURAL;COMPLETA;EDUCACI”N B¡SICA PRIMARIA;8458918;FIJO;SECRETARIAS;MEDIO
205792000208;CENTRO EDUCATIVO RUR SAN FRANCISCO;;VDA SAN FCO;S;205792000208;-75,85403808;5,910314203;ACTIVA;05;ANTIOQUIA;05792;TARSO;A;OFICIAL;OFICIAL;RURAL;COMPLETA;EDUCACI”N B¡SICA PRIMARIA;;;SECRETARIAS;MEDIO
205792000216;CENTRO EDUCATIVO RUR MULATICO;;VDA MULATICO;S;205792000216;-75,8348704;5,883415831;ACTIVA;05;ANTIOQUIA;05792;TARSO;A;OFICIAL;OFICIAL;RURAL;COMPLETA;EDUCACI”N B¡SICA PRIMARIA;;;SECRETARIAS;MEDIO
205792000224;CENTRO EDUCATIVO RUR SAN FORTUNATO;;VDA LA DOLORES;S;205792000224;-75,85681914;5,868345444;ACTIVA;05;ANTIOQUIA;05792;TARSO;A;OFICIAL;OFICIAL;RURAL;COMPLETA;EDUCACI”N B¡SICA SECUNDARIA;3103870410;CELULAR;SECRETARIAS;MEDIO
205809000045;CENTRO EDUCATIVO RUR OFELIA ECHEVERRY DE GAVIRIA;;IPD DE OTRAMINA;S;205809000045;-75,80724115;6,08648359;ACTIVA;05;ANTIOQUIA;05809;TITIRIBÕ;A;OFICIAL;OFICIAL;RURAL;;EDUCACI”N B¡SICA PRIMARIA;8482466;FIJO;SECRETARIAS;MEDIO
205809000053;CENTRO EDUCATIVO RUR LUIS ZEA URIBE;;IPD SITIO VIEJO;S;205809000053;-75,79082604;6,074677895;ACTIVA;05;ANTIOQUIA;05809;TITIRIBÕ;A;OFICIAL;OFICIAL;RURAL;;EDUCACI”N B¡SICA SECUNDARIA;8482369;FIJO;MINTIC;ALTO
205809000061;CENTRO EDUCATIVO RUR ANTONIO JOSE RESTREPO;;CORREG ANTONIO JOSE;S;205809000061;-75,80106486;6,02759312;ACTIVA;05;ANTIOQUIA;05809;TITIRIBÕ;A;OFICIAL;OFICIAL;RURAL;;EDUCACI”N B¡SICA PRIMARIA;8482124;FIJO;SECRETARIAS;MEDIO
205809000070;CENTRO EDUCATIVO RUR LOS MICOS;;VDA LOS MICOS;S;205809000070;-75,770278;6,064722;ACTIVA;05;ANTIOQUIA;05809;TITIRIBÕ;A;OFICIAL;OFICIAL;RURAL;;EDUCACI”N B¡SICA PRIMARIA;8482528;FIJO;MINTIC;ALTO
205809000088;ESCUELA URB BENJAMIN CORREA ALVAREZ;;IPD ALBANIA;S;205809000088;-75,75366362;6,059182845;ACTIVA;05;ANTIOQUIA;05809;TITIRIBÕ;A;OFICIAL;OFICIAL;RURAL;;EDUCACI”N MEDIA;8422720;FIJO;SECRETARIAS;MEDIO
205809000118;ESCUELA RUR MARUJA RESTREPO ALZATE;;VDA EL VOLCAN;N;205809000088;-75,74446938;6,059411273;ACTIVA;05;ANTIOQUIA;05809;TITIRIBÕ;A;OFICIAL;OFICIAL;RURAL;;EDUCACI”N B¡SICA PRIMARIA;8422720;FIJO;SECRETARIAS;MEDIO
205809000363;ESCUELA RUR LA PE—A;;VDA LA PE—A;N;205809000088;-75,761667;6,054722;ACTIVA;05;ANTIOQUIA;05809;TITIRIBÕ;A;OFICIAL;OFICIAL;RURAL;;EDUCACI”N B¡SICA PRIMARIA;8422720;FIJO;SECRETARIAS;MEDIO
205809000436;ESCUELA RUR SINIFANA;;VDA PUEBLITO DE LOS BOLIVARES;N;205809000088;-75,791111;6,055;ACTIVA;05;ANTIOQUIA;05809;TITIRIBÕ;A;OFICIAL;OFICIAL;RURAL;;EDUCACI”N B¡SICA PRIMARIA;8422720;FIJO;SECRETARIAS;MEDIO
205809000100;CENTRO EDUCATIVO RUR EL MORRO;;VDA EL MORRO;S;205809000100;-75,838056;6,048889;ACTIVA;05;ANTIOQUIA;05809;TITIRIBÕ;A;OFICIAL;OFICIAL;RURAL;;EDUCACI”N MEDIA;8482421;FIJO;MINTIC;ALTO
205809000126;CENTRO EDUCATIVO RUR EL ZANCUDO;;VDA EL ZANCUDO;S;205809000126;-75,79624042;6,091168126;ACTIVA;05;ANTIOQUIA;05809;TITIRIBÕ;A;OFICIAL;OFICIAL;RURAL;;EDUCACI”N B¡SICA PRIMARIA;8482124;FIJO;SECRETARIAS;MEDIO
205809000177;CENTRO EDUCATIVO RUR CARACOL;;VDA CARACOL;S;205809000177;-75,781667;6,108889;ACTIVA;05;ANTIOQUIA;05809;TITIRIBÕ;A;OFICIAL;OFICIAL;RURAL;;EDUCACI”N B¡SICA PRIMARIA;8482124;FIJO;SECRETARIAS;MEDIO
205809000193;CENTRO EDUCATIVO RUR LOMA DEL GUAMO;;VDA LOMA DEL GUAMO;S;205809000193;-75,79195952;6,007975289;ACTIVA;05;ANTIOQUIA;05809;TITIRIBÕ;A;OFICIAL;OFICIAL;RURAL;;EDUCACI”N B¡SICA PRIMARIA;8482124;FIJO;SECRETARIAS;MEDIO
